FEED_D154,FEED_DS_005,FEED_DS_010,FEED_DS_090,FEED_DS_095,DIESEL_DS_005,DIESEL_DS_010,DIESEL_DS_090,DIESEL_DS_095,FEED_SULFUR,FEED_NITROGEN,FEED_KWATSON,PROCESS_T_WABT,X370PLUS,PROCESS_PP_H2_OUT,actual.values,PLANT_NAME,CYCLE,DATE
0.7573955811374508,0.458081433597747,0.49447108019196073,0.8583675461340974,0.8990383276217473,0.21073094233513404,0.26445812458615886,0.7508452293594255,0.774142352892514,0.3661227843643621,0.3257414269159788,0.3785760888564152,0.6199525821235014,0.9625943223688963,0.5802163425986621,0.823338672177732,21.0,1,24/08/2016
0.7501593176233985,0.4559408661510289,0.4880493778518064,0.8476647089005048,0.8840543554947184,0.22056624040868744,0.27757276216429083,0.7621142434230019,0.7915970684742166,0.3817740736393161,0.3104336256598807,0.38129450842268037,0.6105439402120001,0.9616756773543366,0.5802195835040007,0.8226332558339787,21.0,1,25/08/2016
0.7485512590647204,0.4987522150853989,0.5287201593394563,0.8455241414537867,0.8883354903881567,0.3090839230706711,0.3632753937795305,0.7714514265042506,0.8000315495196751,0.4261193932516858,0.26336571338645764,0.4062238961264485,0.6233410829355478,0.9639584093796221,0.5398853077004333,0.8621365710841298,21.0,1,02/09/2016
0.7553855079391031,0.5158767546591456,0.5479852663599231,0.8476647089005048,0.8883354903881567,0.2119230996773831,0.2614082088703124,0.7524550885113634,0.776674525086099,0.42872794146417814,0.28482524785762314,0.41349562455198347,0.5963942857562198,0.9638354280035463,0.5611614449357412,0.8282765865840004,21.0,1,05/09/2016
0.7533754347407551,0.5030333499788351,0.5415635640197669,0.8455241414537867,0.8840543554947184,0.2357662465223628,0.28672250931182414,0.7772469194512336,0.8029511775738731,0.4130766521892241,0.27466773487460483,0.40433646496763187,0.5587960823292412,0.96289646938252,0.575369727034932,0.8571986566778607,21.0,1,09/09/2016
0.7549834932994336,0.49661164763867877,0.5372824291263306,0.8626486810275337,0.9247251369823705,0.24679370193816524,0.3166116833271056,0.7605043842710612,0.7864066186000875,0.4130766521892241,0.2808194680896723,0.4047545102342679,0.5347875826738822,0.9626704245751588,0.5711474752763943,0.8811828123654526,21.0,1,12/09/2016
0.7549834932994336,0.49018994529852444,0.5287201593394563,0.8412430065603507,0.8861949229414366,0.21430741436188103,0.25774831001130083,0.7427959335997278,0.7643472066350443,0.4000339111267624,0.274953862000887,0.39214465888398287,0.5273465874224155,0.9625451386185787,0.5700306467277939,0.8296874192715056,21.0,1,14/09/2016
0.7481492444250509,0.5051739174255532,0.5394229965730487,0.8391024391136325,0.8776326531545643,0.265868219414149,0.31874662432819695,0.755030863154468,0.7799185562574285,0.4000339111267624,0.3018498118714145,0.400578743437287,0.5343389368711106,0.9628779045979714,0.5631211992230184,0.8670744854903988,21.0,1,16/09/2016
0.7614157275341463,0.4923305127452426,0.5330012942328926,0.8669298159209717,0.9054600299619036,0.26169566871627603,0.3181366411850258,0.7688756518611458,0.7964631152312108,0.4130766521892241,0.29212148957781947,0.4219954324294337,0.5500756064943505,0.962871916006799,0.5641287289303305,0.8600203220528719,21.0,1,21/09/2016
0.7614157275341463,0.434535191683844,0.479487108064932,0.8669298159209717,0.9054600299619036,0.24470742658922873,0.29312733231510113,0.7466595955643832,0.7747281063832994,0.4313364896766705,0.285969756362752,0.4001290114072653,0.5649308408577309,0.9628368100508002,0.5761349515364501,0.8346253336777747,21.0,1,28/09/2016
0.7372948491539727,0.4645031359379033,0.5051739174255532,0.8433835740070688,0.8819137880480006,0.2625897867229635,0.3214915484724563,0.7421519899389509,0.7682400440406403,0.4000339111267624,0.2783873875162735,0.3935630113412629,0.5266296524972681,0.9618689154612494,0.582173977085478,0.8325090846465169,21.0,1,05/10/2016
0.7340787320366161,0.46022200104446714,0.49447108019196073,0.849805276347223,0.8926166252815929,0.25484076399834366,0.31478173389759834,0.7685536800307589,0.7967875183483457,0.38438262185180844,0.2909769810726906,0.3797528705686107,0.5090902199537048,0.962518766437712,0.5821664763264747,0.8000599328338928,21.0,1,12/10/2016
0.7545814786597637,0.4645031359379033,0.5201578895525818,0.8754920857078461,0.9183034346422142,0.2315936958244899,0.29892217217520395,0.7775688912816207,0.811061255502197,0.4104681039767318,0.294267443024936,0.4336300153080652,0.6080773318799574,0.9629482606332895,0.5591338023898879,0.840974080771549,21.0,1,19/10/2016
0.7618177421738158,0.479487108064932,0.5201578895525818,0.8797732206012824,0.9204440020889322,0.23040153848224085,0.2842825767391488,0.780788609585499,0.8113856586193318,0.4182937486142088,0.36751598735318103,0.4430268394198781,0.6159827138616412,0.9630821092482039,0.5611345278804385,0.837446999052786,21.0,1,26/10/2016
0.7766922838415897,0.46022200104446714,0.5073144848722713,0.8754920857078461,0.9076005974086216,0.2524564493138457,0.30807191932274036,0.7453717082428295,0.7721328814462364,0.3895997182767931,0.41501309031602746,0.3992396895062667,0.6033426107471481,0.9633500431925098,0.5550914055742033,0.8741286489279257,21.0,1,02/11/2016
0.7762902692019201,0.45380029870431077,0.49661164763867877,0.8754920857078461,0.9054600299619036,0.1856956381479053,0.23975380728781523,0.7511672011898125,0.7815405718430933,0.3869911700643008,0.36193650839067804,0.40610716103911193,0.6265404420239411,0.9624355432478905,0.5530735486033026,0.8353307500215273,21.0,1,04/11/2016
0.7650338592911724,0.48590881040508827,0.5180173221058638,0.8776326531545643,0.9097411648553398,0.2366603645290473,0.2970922227456967,0.7782128349423976,0.8039243869252712,0.39742536291427005,0.3321792872573285,0.4282688529218262,0.6266507934302027,0.9632906672322306,0.5490777394288697,0.8360361663652799,21.0,1,07/11/2016
0.7630237860928244,0.479487108064932,0.5244390244460201,0.8883354903881567,0.9268657044290886,0.24470742658922873,0.2983121890320359,0.7547088913240809,0.7799185562574285,0.3922082664892855,0.37481222907337736,0.43787953106908695,0.632185170534087,0.9646098649648169,0.5500209016656268,0.8346253336777747,21.0,1,09/11/2016
0.7581996104167897,0.46664370338462147,0.5158767546591456,0.871210950814408,0.9011788950684673,0.2366603645290473,0.2900774165992546,0.7563187504760187,0.783162587428758,0.40264245933925474,0.3399047196669481,0.43057942545947947,0.631432425432546,0.9633727700808545,0.5620883366827426,0.8275711702402477,21.0,1,14/11/2016
0.7569935664977812,0.4730654057247777,0.5073144848722713,0.873351518261126,0.9097411648553398,0.22950742047555336,0.28001269473696616,0.735068609670417,0.76077877234658,0.40264245933925474,0.35134980471823635,0.42640065184479947,0.6385781591642947,0.9631770470879599,0.5621185122353293,0.8247495048652373,21.0,1,16/11/2016
0.7618177421738158,0.48590881040508827,0.5115956197657094,0.8754920857078461,0.9097411648553398,0.22652702711993242,0.27726777059270674,0.7656559335572674,0.7971119214654774,0.4000339111267624,0.3657992245954878,0.42131235978940945,0.6374742850122629,0.9633949116291579,0.5651091963845836,0.828982002927753,21.0,1,18/11/2016
0.7618177421738158,0.4752059731714958,0.5201578895525818,0.8326807367734762,0.849805276347223,0.24798585928041422,0.2998371468899591,0.7637241025749397,0.7935434871770162,0.4000339111267624,0.3570723472438805,0.39631246622337546,0.6312671919434993,0.9639887166570882,0.5671235379931912,0.8466174115215707,21.0,1,21/11/2016
0.7622197568134853,0.45165973125759273,0.49661164763867877,0.8797732206012824,0.9247251369823705,0.2390446792135453,0.2885524587413314,0.7537429758329173,0.7838113936630245,0.38438262185180844,0.3391894018512425,0.41751554396990004,0.6069137355033493,0.9628951091512468,0.5731608320124222,0.8698961508654093,21.0,1,23/11/2016
0.7501593176233985,0.38316157296260156,0.4730654057247777,0.849805276347223,0.8904760578348749,0.2277191844621814,0.2745228464484473,0.7598604406102873,0.7941922934112796,0.3609056879393774,0.31544085036981934,0.37811096035453395,0.5873293275932554,0.9620120601609934,0.5721967020145862,0.9192752949280977,21.0,1,28/11/2016
0.7557875225787727,0.3296473867946412,0.41312951721666097,0.8455241414537867,0.8883354903881567,0.2292093811399919,0.27391286330527626,0.755352834984855,0.7915970684742166,0.334820205814454,0.3214495200217457,0.3462562966983258,0.5239591923224465,0.9599376887021643,0.5601631062364227,0.9298565400843884,21.0,1,30/11/2016
0.74895327370439,0.49018994529852444,0.5394229965730487,0.8883354903881567,0.9290062718758065,0.24083291522692027,0.2943472986014373,0.7778908631120075,0.8113856586193318,0.3869911700643008,0.3842544242406902,0.4959037159101859,0.637326541065876,0.964016632847932,0.5430563749498707,0.8861207267717209,21.0,1,07/12/2016
0.768249976408529,0.4730654057247777,0.5222984569993019,0.8861949229414366,0.9183034346422142,0.21877800439531248,0.2690329981599255,0.7588945251191234,0.7893262466542853,0.38438262185180844,0.3929813015922975,0.45973612041864664,0.6540563368670579,0.9639693165131306,0.5641333148719104,0.8310982519590117,21.0,1,14/12/2016
0.7602096836151377,0.44095689402400023,0.49447108019196073,0.8369618716669124,0.8562269786873792,0.218479965059751,0.26689805715883425,0.729273116723437,0.7614275785808465,0.3817740736393161,0.3582168557490093,0.40843707546488395,0.6253483258207714,0.9629569115551018,0.5741787091820846,0.8141682597089466,21.0,1,16/12/2016
0.7598076689754683,0.46664370338462147,0.5180173221058638,0.8840543554947184,0.9332874067692428,0.22682506645549388,0.27879272845062997,0.7621142434230019,0.791272665357085,0.3948168147017778,0.34662870713457994,0.4433605950527984,0.6106348436570754,0.9636927890937227,0.5942212046034452,0.8113465943339361,21.0,1,19/12/2016
0.7610137128944768,0.45380029870431077,0.5073144848722713,0.8819137880480006,0.9204440020889322,0.26407998340077404,0.3169166748986896,0.7556748068152449,0.7919214715913484,0.37916552542682375,0.36136425413811357,0.43200501606529906,0.5737572722913876,0.962615577296023,0.5892070963475082,0.8501444932403337,21.0,1,21/12/2016
0.7638278153721638,0.4623625684911852,0.5073144848722713,0.8754920857078461,0.9118817323020597,0.26646429808527206,0.319356607471365,0.7598604406102873,0.7899750528885519,0.3922082664892855,0.3496330419605431,0.42721858523515954,0.5814528559604933,0.9626354423680847,0.5872018684173117,0.8550824076466028,21.0,1,28/12/2016
0.766239903210181,0.4645031359379033,0.5073144848722713,0.8797732206012824,0.9161628671954961,0.22712310579105546,0.28062267788013423,0.7376443843135216,0.763373997283646,0.3948168147017778,0.37795962746248163,0.42622003209652737,0.6022072320270403,0.962835189659847,0.582170227060138,0.8212224231464734,21.0,1,02/01/2017
0.766239903210181,0.458081433597747,0.5094550523189914,0.8797732206012824,0.9161628671954961,0.23844860054242228,0.2888574503129155,0.7308829758753747,0.7601299661123134,0.3948168147017778,0.3816792801041503,0.4354971945187963,0.6004222704629707,0.9630955791275927,0.5791708908632482,0.8240440885214847,21.0,1,04/01/2017
0.766239903210181,0.458081433597747,0.4987522150853989,0.8754920857078461,0.9076005974086216,0.218479965059751,0.27391286330527626,0.7237995956068407,0.7500734694811931,0.39742536291427005,0.34848853345541425,0.42312161502212836,0.6112529448774771,0.9628867782718781,0.5801705411339075,0.8162845087402052,21.0,1,09/01/2017
0.7634258007324943,0.46022200104446714,0.5094550523189914,0.8797732206012824,0.9161628671954961,0.20924074565732062,0.26506810772932693,0.7527770603417503,0.7808917656088268,0.40264245933925474,0.3622226355169602,0.43410036206327257,0.6377228039295553,0.9637623386776242,0.5721562107682969,0.8106411779901835,21.0,1,11/01/2017
0.7658378885705114,0.4452380289174364,0.47092483827805764,0.873351518261126,0.9097411648553398,0.19672309356370773,0.25500338586703847,0.7601824124406741,0.7909482622399501,0.4052510075517471,0.3763859282679295,0.3989044840559712,0.6478211612674326,0.9610026542595397,0.5661250291028892,0.8085249289589249,21.0,1,18/01/2017
0.7610137128944768,0.458081433597747,0.500892782532117,0.873351518261126,0.9076005974086216,0.2005976049260162,0.25500338586703847,0.7382883279742954,0.7714840752119698,0.3922082664892855,0.3686604958583099,0.42267865088531287,0.6468468598269801,0.9638751640597096,0.542708256826599,0.8106411779901835,21.0,1,23/01/2017
0.768249976408529,0.4559408661510289,0.4923305127452426,0.8754920857078461,0.9097411648553398,0.19672309356370773,0.25774831001130083,0.7595384687798973,0.7971119214654774,0.3922082664892855,0.3772443096467761,0.41350885623974926,0.6474264755427829,0.9630162843871822,0.5540967473294462,0.8155790923964518,21.0,1,25/01/2017
0.766239903210181,0.46022200104446714,0.5115956197657094,0.8840543554947184,0.9225845695356503,0.20178976226826514,0.2559183605817936,0.7427959335997278,0.7744037032661676,0.4052510075517471,0.3640824618377946,0.43240781447864785,0.6471570938673625,0.9991705023390515,0.5570929716568019,0.8106411779901835,21.0,1,27/01/2017
0.768249976408529,0.4623625684911852,0.5115956197657094,0.873351518261126,0.9097411648553398,0.19851132957708273,0.2592732678692211,0.754064947663304,0.7841357967801592,0.3948168147017778,0.3775304367730583,0.41971147399216296,0.6474945337348121,0.9640872877565708,0.5470792961582762,0.8057032635839144,21.0,1,30/01/2017
0.7694560203275375,0.4645031359379033,0.5115956197657094,0.8797732206012824,0.9161628671954961,0.19821329024151818,0.2553083774386225,0.7588945251191234,0.7928946809427496,0.3922082664892855,0.3934104922817208,0.4269454213875391,0.647309828539777,0.9638071135233384,0.5460618515398874,0.8113465943339361,21.0,1,01/02/2017
0.7638278153721638,0.4495191638108746,0.5051739174255532,0.8776326531545643,0.9118817323020597,0.20178976226826514,0.26049323415556025,0.7569626941367956,0.788353037302887,0.4000339111267624,0.38339604286184353,0.42721858523515954,0.6476854834576744,0.9634677757543719,0.5400453698051406,0.818400757771463,21.0,1,03/02/2017
0.770662064246546,0.4430974614707184,0.48162767551165003,0.8754920857078461,0.9140222997487779,0.2002995655904547,0.25835829315446895,0.7508452293594255,0.7860822154829558,0.3765569772143314,0.3932674287185797,0.41252628447751155,0.6544484663871265,0.9625106106611873,0.5440540851846848,0.8169899250839578,21.0,1,06/02/2017
0.7674459471291899,0.4623625684911852,0.5094550523189914,0.8754920857078461,0.9097411648553398,0.19702113289926923,0.2507335038648559,0.7608263561014481,0.7928946809427496,0.39742536291427005,0.3828237886092791,0.4210750943702966,0.6546817707936817,0.9638717873304669,0.5410511156144692,0.8120520106776887,21.0,1,08/02/2017
0.7698580349672071,0.44737859636415456,0.4987522150853989,0.8776326531545643,0.9118817323020597,0.20149172293270368,0.258968276297637,0.7460156519036063,0.7782965406717637,0.3895997182767931,0.385398932745819,0.41388750346965236,0.6664277444665561,0.9633604129730347,0.5452288567924981,0.8106411779901835,21.0,1,10/02/2017
0.7602096836151377,0.458081433597747,0.5030333499788351,0.8647892484742536,0.8990383276217473,0.18986818884577528,0.24554864714792105,0.728307201232273,0.7529930975353878,0.38438262185180844,0.36708679666375776,0.414689679252881,0.6614494765707674,0.9637370118625692,0.5932251191769243,0.7993545164901401,21.0,1,13/02/2017
0.7553855079391031,0.4495191638108746,0.4880493778518064,0.871210950814408,0.9054600299619036,0.20894270632175907,0.2662880740156662,0.7543869194936911,0.781864974960228,0.39742536291427005,0.3527804403496474,0.4166305769406193,0.6250928415277823,0.9620838710932686,0.5711804549088507,0.8000599328338928,21.0,1,15/02/2017
0.7493552883440595,0.4495191638108746,0.4987522150853989,0.8754920857078461,0.9118817323020597,0.21073094233513404,0.272082913875769,0.7559967786456319,0.7870554248343541,0.3817740736393161,0.3793902630938927,0.4394310702780273,0.6079900339149983,0.962517327945864,0.5620941767389828,0.8099357616464309,21.0,1,17/02/2017
0.7561895372184422,0.4323946242371259,0.500892782532117,0.871210950814408,0.9097411648553398,0.21311525701963205,0.265678090872495,0.7511672011898125,0.7838113936630245,0.39742536291427005,0.35850298287529153,0.41526353393226645,0.6130279130409405,0.9625539199764144,0.605263256312831,0.7894786876776028,21.0,1,20/02/2017
0.7525714054614161,0.44095689402400023,0.48376824295836823,0.8690703833676899,0.9118817323020597,0.20745250964394865,0.26994797287467764,0.7498793138682618,0.7825137811944946,0.3869911700643008,0.3659422881586289,0.42141983401628746,0.610159679484457,0.9620376359993763,0.5561010193581343,0.8007653491776453,21.0,1,22/02/2017
0.7646318446515029,0.4687842708313395,0.5094550523189914,0.873351518261126,0.9076005974086216,0.20715447030838707,0.2684230150167574,0.7617922715926119,0.792570277825615,0.4130766521892241,0.3609350634486903,0.4196437763305913,0.6368328656587608,0.963427435907811,0.5520805777186203,0.818400757771463,21.0,1,24/02/2017
0.7622197568134853,0.458081433597747,0.5137361872124275,0.8840543554947184,0.9204440020889322,0.20715447030838707,0.26323815829981967,0.7498793138682618,0.7776477344374971,0.3922082664892855,0.3769581825204939,0.42995281305117994,0.6245746014061243,0.9636534711321978,0.5550550423709122,0.8049978472401618,21.0,1,27/02/2017
0.7698580349672071,0.48590881040508827,0.5287201593394563,0.8690703833676899,0.9054600299619036,0.22146035841537495,0.27391286330527626,0.7659779053876574,0.8023023713396066,0.40264245933925474,0.3786749452781871,0.4169859756997393,0.6848712029070864,0.9687900914340101,0.5481022897245605,0.7577349522087312,21.0,1,01/03/2017
0.7879486937523374,0.479487108064932,0.5372824291263306,0.8840543554947184,0.9183034346422142,0.22146035841537495,0.27055795601784877,0.7505232575290356,0.7964631152312108,0.4182937486142088,0.3645116525272179,0.43541811068185804,0.675128415058604,0.9702494048107049,0.5520917790264783,0.7097666408335489,21.0,1,03/03/2017
0.7364908198746337,0.4645031359379033,0.5094550523189914,0.8797732206012824,0.9161628671954961,0.2086446669861976,0.25774831001130083,0.7572846659671826,0.8013291619882082,0.49915874320147124,0.28296542153678883,0.4927128347055098,0.6734913736436487,0.968853551418925,0.5500711620335459,0.6737904073021609,21.0,1,06/03/2017
0.7417170101903379,0.45165973125759273,0.5030333499788351,0.8883354903881567,0.9204440020889322,0.20506819495945064,0.26079822572714434,0.7869060743628691,0.8259837988903146,0.49915874320147124,0.28382380291563547,0.5053279430261858,0.6623131030268641,0.9643279321042382,0.5500717662279779,0.7288128821148709,21.0,1,08/03/2017
0.7272444831622339,0.41741065211009715,0.479487108064932,0.8754920857078461,0.9076005974086216,0.2867309729035048,0.3324712450494969,0.7324928350273154,0.7636984004007777,0.5226356771139022,0.2553541538505558,0.5118567757872536,0.5200638948467607,0.9631937043451996,0.5712041589442702,0.7231695513648493,21.0,1,10/03/2017
0.7360888052349641,0.458081433597747,0.5244390244460201,0.8926166252815929,0.9247251369823705,0.23457408918011385,0.291907366028762,0.7914136799883014,0.8292278300616472,0.535678418176364,0.25091918339318164,0.5427359104208902,0.5749149450341391,0.9659604410974779,0.5601109010081331,0.7118828898648066,21.0,1,13/03/2017
0.7171941171704946,0.48162767551165003,0.5330012942328926,0.8797732206012824,0.9140222997487779,0.18331132346340737,0.23670389157196872,0.7785348067727844,0.8156028991420594,0.4104681039767318,0.2144379747922002,0.5324988638869818,0.6553235932870213,0.9656198000555494,0.5571163083538188,0.7104720571773014,21.0,1,15/03/2017
0.729656571000251,0.4923305127452426,0.5479852663599231,0.8840543554947184,0.9161628671954961,0.18688779549015433,0.24859856286376453,0.7617922715926119,0.7935434871770162,0.4756818092890402,0.24176311535215098,0.523172972578375,0.5832421842137814,0.9649903985046244,0.5712314858606076,0.7027124773960219,21.0,1,17/03/2017
0.7127719561341296,0.47734654061821385,0.5308607267861744,0.8776326531545643,0.9076005974086216,0.20953878499288509,0.27025296444626473,0.7788567786031714,0.8048975962766697,0.350471495089408,0.2029928897409119,0.5308690875758147,0.5328069743823116,0.9621593325703345,0.5830733429395442,0.7379832945836565,21.0,1,20/03/2017
0.7192041903688428,0.4752059731714958,0.5308607267861744,0.8540864112406611,0.8690703833676899,0.20924074565732062,0.272082913875769,0.7907697363275246,0.8175493178448591,0.4522048753766092,0.24047554328388104,0.5414199675193397,0.5313516866111238,0.962807658032625,0.6092800923162898,0.7161153879273223,21.0,1,22/03/2017
0.7248323953242164,0.48376824295836823,0.5394229965730487,0.8861949229414366,0.9225845695356503,0.19016622818133974,0.24310871457524572,0.6954660745327049,0.7289872668675451,0.43394503788916283,0.22516774202778297,0.5439508067545596,0.6006138068227164,0.9678804783457486,0.6482047406908833,0.6039541892706451,21.0,1,24/03/2017
0.7376968637936422,0.5115956197657094,0.5608286710402337,0.8926166252815929,0.9290062718758065,0.1889740708390908,0.23670389157196872,0.7859401588717053,0.8289034269445124,0.4861160021390096,0.24834403925664175,0.5338119126145958,0.5824033596163699,0.9676858327358312,0.6484037204146198,0.6660308275208814,21.0,1,27/03/2017
0.7328726881176075,0.45380029870431077,0.5394229965730487,0.8776326531545643,0.9097411648553398,0.1856956381479053,0.2403637904309833,0.7605043842710612,0.80035595263681,0.44177068252663987,0.23618363638964796,0.5175790409087806,0.5809265029073905,0.9662071296910094,0.6524273512332032,0.67872832170843,21.0,1,29/03/2017
0.7658378885705114,0.479487108064932,0.5287201593394563,0.8776326531545643,0.9054600299619036,0.24351526924697975,0.29892217217520395,0.780788609585499,0.8211177521333203,0.3922082664892855,0.36765905091632217,0.4577254063848461,0.5160521086147444,0.9681332727734141,0.6654753779295781,0.7231695513648493,21.0,1,03/04/2017
0.7674459471291899,0.4687842708313395,0.5265795918927382,0.8883354903881567,0.9225845695356503,0.23010349914667938,0.2848925598823199,0.7817545250766629,0.8217665583675868,0.3895997182767931,0.3546402666704817,0.4641670196385347,0.5055076055831433,0.9675958108422914,0.6624492826847544,0.6977745629897528,21.0,1,05/04/2017
0.7778983277605982,0.4495191638108746,0.5030333499788351,0.8840543554947184,0.9183034346422142,0.2482838986159757,0.3041070288921417,0.781110581415886,0.8185225271962573,0.3869911700643008,0.4012789882544815,0.44026259950392743,0.4997411253967338,0.9659610276852711,0.6641086832697537,0.8141682597089466,21.0,1,07/04/2017
0.7766922838415897,0.44095689402400023,0.4987522150853989,0.8797732206012824,0.9118817323020597,0.26407998340077404,0.3230165063303795,0.7943114264617901,0.8314986518815753,0.37394842900183906,0.3888324582612055,0.43312936636949045,0.6390256421643694,0.9638008817599785,0.5617492812414572,0.8945857228967539,21.0,1,10/04/2017
0.7734761667242331,0.4388163265772821,0.4923305127452426,0.8819137880480006,0.9204440020889322,0.23069957781780243,0.2809276694517213,0.7701635391826996,0.8117100617364633,0.3895997182767931,0.35664315655445716,0.4293719311138193,0.6755205614323126,0.963683728494728,0.5521011931988142,0.8423849134590542,21.0,1,12/04/2017
0.7642298300118333,0.43667575913056406,0.4880493778518064,0.8647892484742536,0.9054600299619036,0.2512642919715967,0.3074619361795692,0.7830424123982138,0.8156028991420594,0.32960310938946935,0.3864003776878067,0.38909617288351567,0.6806021558940168,0.9676733298231214,0.5641034753009928,0.8727178162404197,21.0,1,19/04/2017
0.7614157275341463,0.4452380289174364,0.49018994529852444,0.8583675461340974,0.8968977601750292,0.265272140743023,0.32210153161562444,0.7733832574865782,0.8052219993938043,0.2956919826270689,0.38082089872530367,0.37495224256582005,0.587689983486702,0.9629292342722598,0.5612385723092901,0.8804773960217,21.0,1,21/04/2017
0.74895327370439,0.4923305127452426,0.5372824291263306,0.8904760578348749,0.9268657044290886,0.24113095456248176,0.29892217217520395,0.8184593137408833,0.8496652264410256,0.4391621343141475,0.3181590580695003,0.5081696506014123,0.55975497307326,0.9639208852434684,0.563122182033233,0.8113465943339361,21.0,1,24/04/2017
0.7533754347407551,0.4495191638108746,0.48590881040508827,0.8583675461340974,0.8968977601750292,0.2497740952937862,0.30624196989323305,0.793989454631403,0.8276058144759795,0.2956919826270689,0.3858281234352423,0.3917086248611014,0.5930411734190283,0.9782648882767147,0.5921374528810763,0.9058723843967964,21.0,1,28/04/2017
0.7565915518581117,0.4430974614707184,0.4880493778518064,0.8433835740070688,0.873351518261126,0.2661662587497105,0.326066422046223,0.7762810039600697,0.8097636430336639,0.2696065005021455,0.4022804331964692,0.37676634183858154,0.5904147969930124,0.9621385105782797,0.5641140315993659,0.9143373805218286,21.0,1,03/05/2017
0.7678479617688595,0.44095689402400023,0.48376824295836823,0.8562269786873792,0.8968977601750292,0.24500546592479028,0.30227707946263443,0.7907697363275246,0.824037380187518,0.2617808558646686,0.3932674287185797,0.3609648418803544,0.5873013185411791,0.9613526476713491,0.570094037127001,0.9192752949280977,21.0,1,05/05/2017
0.749757302983729,0.4880493778518064,0.5287201593394563,0.8519458437939431,0.8883354903881567,0.2473897806092882,0.31081684346699967,0.7904477644971377,0.8191713334305237,0.342645850451931,0.3175868038169359,0.41678798391349037,0.5122708716351988,0.9634438070598292,0.6603156336279096,0.8755394816154309,21.0,1,10/05/2017
